folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,cocina,cocina_dor,cuart_dorm,num_cuarto,lugar_coc,ab_agua,dotac_agua,excusado,uso_compar,sanit_agua,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,combus,eli_basura,tenencia,estim_pago,escrituras,tot_resid,tot_hom,tot_muj,est_socio,ing_tri,ing_tri_pc
1906368002,1,8,10,2,1,2,2,3,1,1,1,1,2,3,1,0,0,2,1,3,1,4,1500,3,3,2,1,3,64907.57,21635.85667
1906368003,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,4,1,4,5000,1,4,3,1,3,96358.67,24089.6675
1906368004,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,5,1,1, ,,2,1,1,3,76304.33,38152.165
1906368005,1,8,10,3,1,2,1,4,1,1,1,1,2,1,1,1,0,1,1,4,1,3,5000,1,1,1,0,3,41820.64,41820.64
1906368006,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,4,1,3,5000,1,3,2,1,3,80461.94,26820.64667
1906369901,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2500,3,7,3,4,2,157274.42,22467.77429
1906369902,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,5,1,2,1000,,1,0,1,2,11739.12,11739.12
1906369903,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,2,1,1,2,35608.68,17804.34
1906369904,1,8,10,3,1,1,1,2,1,1,1,1,2,1,1,0,0,1,1,7,1,1, ,,2,2,0,2,22499.99,11249.995
1906369905,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2500,1,5,3,2,2,72733.67,14546.734
1906369906,3,8,10,3,1,2,2,4,1,1,1,1,2,2,1,0,0,1,1,3,1,3,1500,3,5,2,3,2,78040.71,15608.142
1906370201,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2000,1,2,1,1,2,117741.73,58870.865
1906370202,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,1800,1,4,3,1,2,126148.32,31537.08
1906370203,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,2,3000,,1,0,1,2,76499.97,76499.97
1906370204,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,1500,1,3,2,1,2,81098.88,27032.96
1906370205,1,8,9,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,2,2000,,5,2,3,2,40549.43,8109.886
1906370206,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,4,1,4,2500,1,5,4,1,2,81791.18,16358.236
1906371401,7,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,4,3,1,2,73369.55,18342.3875
1906371402,7,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2500,1,5,2,3,2,78554.33,15710.866
1906371403,1,8,10,2,1,2,1,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,1,1,0,2,34239.12,34239.12
1906371404,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,4,1,3,3000,1,5,2,3,2,62364.12,12472.824
1906371405,1,8,10,3,1,2,2,5,1,1,1,1,2,1,1,1,0,1,1,3,1,3,4000,3,3,1,2,2,130255.41,43418.47
1906371406,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,1, ,,3,1,2,2,93228.24,31076.08
1906372601,1,8,10,2,1,2,2,4,1,1,1,1,1,1,1,0,0,1,1,3,1,3,3000,1,5,4,1,2,71803.25,14360.65
1906372602,1,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,2,1,1,2,38360.65,19180.325
1906372603,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,3000,1,6,3,3,2,74113.5,12352.25
1906372604,1,7,10,2,1,2,3,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,2,1,1,2,95901.61,47950.805
1906372605,1,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2500,1,1,1,0,2,42885.24,42885.24
1906373801,3,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,1, ,,1,0,1,2,43819.65,43819.65
1906373802,3,8,10,3,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,2,2000,,2,2,0,2,57540.95,28770.475
1906373803,3,8,10,3,1,2,3,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,3000,1,2,1,1,2,57786.86,28893.43
1906373804,3,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,1200,1,4,1,3,2,43057.36,10764.34
1906373805,3,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,1,1,0,2,28401.62,28401.62
1906373806,3,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,3000,1,3,2,1,2,51270.47,17090.15667
1906374001,3,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,7,3,4,2,119964.06,17137.72286
1906374003,3,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,4,1,3,1500,1,4,2,2,2,72684.76,18171.19
1906374004,3,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,4,1,6,1000,,3,0,3,2,52718.47,17572.82333
1906374005,3,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,4,1,3,1200,1,5,2,3,2,58558.69,11711.738
1906374006,3,8,10,2,1,2,1,4,1,1,1,1,2,1,1,0,0,1,1,7,1,1, ,,2,1,1,2,49353.24,24676.62
1906375301,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,3,1,2,2,107608.67,35869.55667
1906375302,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,3,1,2,2,39619.56,13206.52
1906375303,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,1,1,0,2,38396.73,38396.73
1906375304,1,8,10,3,1,2,2,3,1,1,1,1,1,1,1,0,0,1,1,3,1,1, ,,4,1,3,2,26853.26,6713.315
1906375305,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,2,0,2,2,66766.28,33383.14
1906375306,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,4,4,2,2,2,91281.5,22820.375
1906376501,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,4,4,3,1,2,52826.07,13206.5175
1906376502,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2500,3,3,3,0,2,110298.9,36766.3
1906376503,1,8,10,3,1,2,5,8,1,1,1,1,2,1,2,0,0,1,1,3,1,4,2000,1,3,2,1,2,67108.69,22369.56333
1906376504,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,1500,3,2,1,1,2,33016.3,16508.15
1906376505,1,8,10,2,1,2,3,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2500,1,3,1,2,2,85842.38,28614.12667
1906376506,1,8,10,2,1,2,3,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,1500,3,3,1,2,2,58426.61,19475.53667
1906377802,1,8,10,3,1,2,2,3,1,1,1,1,1,1,1,0,0,1,1,3,1,1, ,,2,1,1,3,82622.94,41311.47
1906377803,1,8,10,3,1,1,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3500,1,6,3,3,3,46721.3,7786.883333
1906377804,1,8,10,3,1,2,3,5,1,1,1,1,2,1,2,0,0,1,1,3,1,1, ,,7,2,5,3,147442.59,21063.22714
1906377805,1,8,10,3,1,2,2,4,1,1,1,1,2,1,2,1,0,1,1,3,1,3,3500,1,3,1,2,3,82131.13,27377.04333
1906377806,1,8,10,3,1,2,3,5,1,1,1,1,2,1,2,1,0,1,1,4,1,3,4000,3,5,2,3,3,181672.1,36334.42
1906378701,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2500,4,3,2,1,2,56803.25,18934.41667
1906378702,1,8,10,3,1,2,1,2,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2500,1,4,2,2,2,103918.03,25979.5075
1906378703,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2500,1,1,1,0,2,65901.62,65901.62
1906378704,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2500,3,1,1,0,2,36885.23,36885.23
1906378705,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,4,2,2,2,99344.26,24836.065
1906378706,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2000,1,4,1,3,2,58918.01,14729.5025
1906379001,1,8,10,3,1,2,3,4,1,1,1,1,2,1,1,1,0,1,1,3,1,4,4000,1,3,2,1,3,66374.99,22124.99667
1906379002,1,8,10,3,1,2,3,5,1,1,1,1,2,1,2,2,0,1,1,4,1,1, ,,2,1,1,3,116902.16,58451.08
1906379003,1,8,10,3,1,2,3,5,1,1,1,1,2,1,2,2,0,1,1,4,1,4,5000,1,4,2,2,3,395217.35,98804.3375
1906379004,1,8,10,3,1,2,2,7,1,1,1,1,2,1,2,0,0,1,1,4,1,4,6500,1,3,2,1,3,77918.47,25972.82333
1906379005,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,4,1,3,5000,1,5,1,4,3,74543.46,14908.692
1906379006,1,8,10,3,1,2,3,5,1,1,1,1,2,1,1,1,0,1,1,4,1,3,3500,1,5,3,2,3,41942.92,8388.584
1906380301,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,4,1,3,1800,1,4,2,2,3,42749.98,10687.495
1906380302,1,8,10,2,1,2,3,4,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2500,1,4,2,2,3,80999.96,20249.99
1906380303,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,2,1500,,5,1,4,3,96847.81,19369.562
1906380304,1,8,10,2,1,2,3,5,1,1,1,1,2,1,2,0,0,1,1,4,1,4,2500,1,7,3,4,3,85353.23,12193.31857
1906380305,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,3,1,6,4000,,4,2,2,3,58206.51,14551.6275
1906380306,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,5800,1,2,1,1,3,45733.69,22866.845
1906381901,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,1, ,,4,3,1,2,75766.27,18941.5675
1906381902,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,4,1,1, ,,4,3,1,2,49891.29,12472.8225
1906381903,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,1, ,,1,1,0,2,31793.47,31793.47
1906381904,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,4,1,3,1500,3,6,2,4,2,92690.2,15448.36667
1906381905,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,4,1,1, ,,2,1,1,2,44510.86,22255.43
1906381906,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,1,0,1,1,3,1,3,2000,3,5,2,3,2,38885.86,7777.172
1906382201,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3000,1,2,1,1,2,28186.79,14093.395
1906382202,1,8,10,2,1,2,1,2,1,1,1,1,2,1,1,0,0,1,1,5,1,1, ,,1,1,0,2,29076.92,29076.92
1906382203,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2000,1,4,1,3,2,52120.86,13030.215
1906382204,1,6,10,2,1,2,1,2,1,1,1,1,2,1,1,0,0,1,1,3,1,3,3000,1,5,3,2,2,74670.32,14934.064
1906382205,1,3,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2500,1,3,1,2,2,81098.87,27032.95667
1906382206,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,4,3,1,2,74210.42,18552.605
1906383401,1,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2000,1,1,1,0,2,64711.93,64711.93
1906383402,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,3500,1,5,2,3,2,105652.16,21130.432
1906383403,1,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,1,1,0,2,27782.6,27782.6
1906383404,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,2,1,1,2,31793.47,15896.735
1906383405,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,6,4500,,6,4,2,2,90660.31,15110.05167
1906383406,1,8,10,2,2,,1,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2500,1,2,1,1,2,46956.52,23478.26
1906384601,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,1500,1,2,1,1,2,54491.79,27245.895
1906384602,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2000,3,2,1,1,2,94057.36,47028.68
1906384603,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,1500,3,4,2,2,2,87344.24,21836.06
1906384604,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2500,1,2,1,1,2,77065.54,38532.77
1906384605,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,1500,3,2,1,1,2,71606.53,35803.265
1906384606,1,8,10,3,1,2,4,5,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2500,1,7,4,3,2,138393.41,19770.48714
1906385801,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2500,1,4,2,2,2,51319.65,12829.9125
1906385802,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2500,1,6,2,4,2,58032.77,9672.128333
1906385804,1,8,10,2,1,1,3,4,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2000,1,4,3,1,2,88878.68,22219.67
1906385805,1,8,10,2,1,2,1,4,1,1,1,1,2,1,1,0,0,1,1,5,1,2,1500,,4,2,2,2,20508.19,5127.0475
1906385806,1,8,10,2,1,2,1,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2000,1,1,1,0,2,44754.09,44754.09
1906386201,1,8,10,3,1,2,3,5,1,1,1,1,2,1,2,0,0,1,1,4,1,4,5000,1,4,3,1,4,69230.75,17307.6875
1906386202,1,8,10,3,1,2,2,4,1,1,1,1,2,1,2,0,0,1,1,4,1,4,10000,1,3,2,1,4,92472.48,30824.16
1906386203,1,8,10,3,1,2,3,4,1,1,1,1,2,1,1,1,0,1,1,4,1,4,6000,1,3,1,2,4,43516.48,14505.49333
1906386204,1,8,10,3,1,2,3,5,1,1,1,1,2,1,2,1,0,1,1,4,1,4,8000,1,3,3,0,4,62307.67,20769.22333
1906386205,1,8,10,3,1,2,4,6,1,1,1,1,2,1,2,1,0,1,1,4,1,1, ,,5,3,2,4,114230.76,22846.152
1906386206,1,8,10,3,1,2,3,4,1,1,1,1,2,1,2,1,0,1,1,4,1,4,8000,1,4,2,2,4,75659.33,18914.8325
1906387501,1,8,10,3,1,2,2,5,1,1,1,1,2,1,1,1,0,1,1,4,1,4,2800,1,1,1,0,3,115923.91,115923.91
1906387502,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,3,1,2,2500,,1,1,0,3,16674.45,16674.45
1906387503,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,3,1,2,3000,,2,1,1,3,76040.19,38020.095
1906387504,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,4,1,4,3500,1,2,1,1,3,124239.1,62119.55
1906387505,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,2,0,1,1,4,1,3,3500,4,4,2,2,3,77771.73,19442.9325
1906387506,1,8,10,2,1,2,2,5,1,1,1,1,2,1,1,2,0,1,1,3,1,3,2000,3,3,2,1,3,65788.01,21929.33667
1906388001,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,7,2,5,2,80302.46,11471.78
1906388002,1,8,10,3,1,2,3,4,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2000,1,4,2,2,2,122537.9,30634.475
1906388003,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,3000,1,4,2,2,2,61141.3,15285.325
1906388005,1,8,10,3,1,2,2,3,1,1,1,1,2,1,2,0,0,1,1,3,1,3,1800,1,5,3,2,2,171391.26,34278.252
1906388006,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2000,2,3,2,1,2,121622.26,40540.75333
1906389701,7,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,4,1,3,3000,1,3,2,1,3,34180.31,11393.43667
1906389702,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2500,1,4,2,2,3,46475.38,11618.845
1906389704,1,8,10,3,1,2,3,5,1,1,1,1,2,1,1,2,0,1,1,3,1,4,3500,1,3,1,2,3,35409.83,11803.27667
1906389705,1,8,10,3,1,2,1,2,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,2,1,1,3,38360.63,19180.315
1906389706,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,6,3,3,3,112131.1,18688.51667
1906390302,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2000,1,3,2,1,2,182611.95,60870.65
1906390303,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2500,1,3,1,2,2,46222.81,15407.60333
1906390304,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2500,1,5,1,4,2,89623.34,17924.668
1906390305,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2500,1,4,1,3,2,62217.36,15554.34
1906390306,1,8,10,3,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,3000,4,7,4,3,2,97214.65,13887.80714
1906391501,1,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,2,1800,,2,1,1,2,37305.92,18652.96
1906391502,1,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,4,1,3,1500,1,1,0,1,2,43288.03,43288.03
1906391503,1,8,10,3,1,2,3,7,1,1,1,1,2,1,2,0,0,1,1,4,1,3,3000,1,5,4,1,2,74347.8,14869.56
1906391505,1,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,5,1,2,1200,,3,3,0,2,46907.6,15635.86667
1906392701,1,8,10,3,1,2,1,4,1,1,1,1,2,1,1,0,0,1,1,4,1,3,2000,1,4,2,2,2,57295.07,14323.7675
1906392702,1,8,10,3,1,2,1,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,1500,1,1,1,0,2,13770.49,13770.49
1906392703,1,8,10,3,1,2,1,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2000,1,4,2,2,2,61770.47,15442.6175
1906392704,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,3,2000,1,4,1,3,2,51393.43,12848.3575
1906392705,1,8,10,3,1,2,3,4,1,1,1,1,2,1,3,0,0,1,1,3,1,3,1500,1,5,3,2,2,159147.51,31829.502
1906393901,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2500,1,2,1,1,3,82663.02,41331.51
1906393902,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,4,1,3,3,29591.4,7397.85
1906393903,1,8,1,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,3,1,4,2500,1,4,2,2,3,83347.81,20836.9525
1906393904,1,7,10,2,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,3,1,3,3000,3,3,1,2,3,30814.23,10271.41
1906393905,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,4,1,4,6000,1,2,1,1,3,76304.34,38152.17
1906393906,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,3,1,3,3000,3,5,3,2,3,56567.9,11313.58
1906394701,1,8,10,3,1,2,2,5,1,1,1,1,2,1,2,0,0,1,1,3,1,4,3000,3,5,3,2,2,80458.99,16091.798
1906394702,1,8,10,3,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,4,1,4,3000,1,3,2,1,2,48845.87,16281.95667
1906394703,1,8,10,3,1,2,1,5,1,1,1,1,2,1,1,0,0,1,1,4,1,4,2000,1,1,0,1,2,41508.18,41508.18
1906394704,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,4,1,3,2,143704.85,35926.2125
1906394705,1,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,2,1,1,2,69196.71,34598.355
1906394706,1,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,4,2,2,2,76347.49,19086.8725
1906395019,2,6,3,1,1,1,1,2,1,1,1,1,2,1,0,1,0,1,1,3,3,2,2200,,3,2,1,2,37584.76,12528.25333
1906395020,1,8,10,2,1,2,3,6,1,1,1,1,2,1,1,1,0,1,1,3,1,4,2500,1,3,1,2,2,91687.47,30562.49
1906395021,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,6,5,1,2,135953.77,22658.96167
1906395022,1,8,10,2,2,,2,2,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,3,2,1,2,6001.62,2000.54
1906395301,1,8,10,2,1,2,1,4,1,1,1,1,2,1,1,0,1,1,1,3,3,5,2500,,1,0,1,2,2298.91,2298.91
1906395303,1,8,3,2,1,2,1,2,1,1,1,1,2,3,0,1,0,5,4,3,1,4,1000,1,6,3,3,2,49010.85,8168.475
1906395304,1,8,10,2,1,2,2,4,1,1,5,1,2,1,1,0,0,1,1,3,1,4,2000,3,2,2,0,2,35413.04,17706.52
1906395305,3,8,10,2,1,2,1,2,1,1,1,1,2,1,1,0,0,1,1,3,1,2,1200,,6,5,1,2,71324.97,11887.495
1906395306,1,8,10,2,1,2,1,2,1,1,1,1,2,1,1,0,0,2,1,3,1,4,2000,3,4,2,2,2,42798.9,10699.725
1906395507,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,3,4,2,2,2,136222.81,34055.7025
1906395509,1,8,3,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,3,4,1000,3,2,1,1,2,42114.1,21057.05
1906395510,1,6,3,2,1,1,1,1,1,5,1,3,,, , , ,5,1,3,3,4,1000,3,3,2,1,2,27489.1,9163.033333
1906395714,1,8,10,3,1,2,4,8,1,1,1,1,2,1,1,0,0,1,1,3,1,4,4000,1,7,1,6,2,181750.78,25964.39714
1906395715,2,8,10,2,2,,1,2,1,1,1,1,1,1,1,0,0,1,1,3,1,4,2000,3,4,2,2,2,82017.98,20504.495
1906395716,1,8,10,2,2,,1,1,6,1,1,3,,, , , ,5,1,7,1,4,1000,3,1,1,0,2,47458.98,47458.98
1906395717,1,8,3,2,1,2,2,3,1,1,1,1,2,2,1,0,0,1,1,3,1,4,1500,3,4,1,3,2,38772.73,9693.1825
1906395718,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,4,2,2,2,29950.8,7487.7
1906396019,1,8,10,3,1,2,2,4,1,1,1,1,2,1,1,1,0,1,1,3,1,3,4500,1,3,2,1,3,328451.06,109483.6867
1906396021,1,8,10,2,1,2,1,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,2,2,1,1,3,44902.14,22451.07
1906396022,1,8,10,2,1,2,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3500,1,5,2,3,3,81831.46,16366.292
1906396023,1,6,10,2,1,2,3,5,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,5,1,4,3,77096.7,15419.34
1906396024,2,8,10,2,1,2,1,2,1,1,1,1,2,1,1,0,0,1,1,3,1,2,2000,,5,2,3,3,88459.18,17691.836
1906396301,1,8,10,3,1,2,2,5,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,3,1,0,1,3,11739.12,11739.12
1906396302,1,8,10,1,1,2,2,3,1,1,1,1,2,2,1,0,0,1,1,3,1,4,1800,1,4,3,1,3,90538.03,22634.5075
1906396303,1,8,10,2,1,2,3,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,3000,1,3,2,1,3,64614.1,21538.03333
1906396304,1,8,10,3,1,2,2,6,1,1,1,1,2,1,2,1,0,1,1,3,1,1, ,,4,1,3,3,135420.63,33855.1575
1906396306,1,8,10,2,1,2,3,5,1,1,1,1,2,1,1,1,0,1,1,3,1,4,2000,1,5,2,3,3,76891.27,15378.254
1906396507,1,8,10,2,1,2,1,2,1,1,1,3,,, , , ,1,1,3,1,4,2000,1,3,2,1,3,26075.53,8691.843333
1906396508,1,8,10,3,1,2,1,2,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2500,1,2,1,1,3,43581.49,21790.745
1906396509,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,5,2,3,3,98584.19,19716.838
1906396510,7,8,10,2,1,2,3,5,1,1,1,1,2,1,1,1,0,1,1,3,1,4,3500,1,3,1,2,3,42867.34,14289.11333
1906396813,1,8,10,2,1,2,1,4,1,1,1,1,2,1,1,1,0,2,1,3,4,4,2000,3,2,1,1,3,20655.72,10327.86
1906396814,1,8,10,2,1,2,2,3,2,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,4,3,1,3,46485.2,11621.3
1906396815,2,8,3,2,1,2,2,3,2,1,1,1,2,1,1,0,0,1,1,3,1,4,1500,2,5,2,3,3,64392.23,12878.446
1906396816,1,8,10,3,1,2,2,5,1,1,1,1,2,1,2,0,0,1,1,3,1,4,4000,1,2,2,0,3,41311.46,20655.73
1906396817,1,8,10,3,1,2,2,5,1,1,1,1,2,1,0,1,1,1,1,3,1,4,1800,1,3,2,1,3,54983.58,18327.86
1906396818,1,8,10,2,1,2,3,4,1,1,1,1,2,1,1,0,0,1,1,3,1,4,2000,1,6,3,3,3,101739.28,16956.54667
1906397901,5,8,10,2,1,2,1,2,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,2,1,1,2,57228.25,28614.125
1906397902,1,8,10,2,1,2,3,4,1,1,1,1,2,1,2,0,0,1,1,4,1,4,2000,1,6,2,4,2,89021.71,14836.95167
1906397903,1,8,10,2,1,1,2,4,1,1,1,1,2,1,1,0,0,1,1,3,1,1, ,,3,1,2,2,39521.73,13173.91
1906397904,1,8,10,2,1,2,2,3,1,1,1,1,2,1,1,0,0,1,1,4,1,4,4000,1,3,2,1,2,38152.17,12717.39
